ID,Published,Facebook Page Name,Post,Link,Facebook Media Type,Total Interactions,Facebook Reactions,Facebook Shares,Facebook Comments
166,2024-11-14 13:30:23,Exitosa Chiclayo,"#ExitosaChiclayo | Se trata de Renzo Sandoval (22) y un adolescente de 17 años de edad. La víctima fue un joven estudiante que dijo haber sido asaltada por delincuentes quienes le robaron su mochila con sus pertenencias, entre ellas su laptop. Luego se enteró qué por Facebook la estaban vendiendo y alertó a la Policía, agentes de la DIVINCRI se contactaron con los vendedores y pactaron la entrega en el centro comercial Real Plaza, donde terminaron siendo ubicados y arrestados.Exitosa  La voz que integra al Perú #RadioExitosa: 98.9 F.M ExitosaTV: 35 señal abierta Whatsapp 934 566 500 exitosanoticias.peTikTok: @ExitosaChiclayo",https://www.facebook.com/140424452831222/posts/593132646412368,Photo,309,252,45,12
167,2024-11-15 12:18:13,CGTP Perú,"𝗦𝗼𝗹𝗶𝗱𝗮𝗿𝗶𝗱𝗮𝗱 𝗰𝗼𝗻 𝗹𝗮 𝗵𝘂𝗲𝗹𝗴𝗮 𝗱𝗲 𝗹𝗼𝘀 𝘁𝗿𝗮𝗯𝗮𝗷𝗮𝗱𝗼𝗿𝗲𝘀 𝗱𝗲 𝗥𝗶𝗽𝗹𝗲𝘆La Confederación General de Trabajadores del Perú (CGTP) respalda la huelga convocada por el Sindicato Único de Trabajadores del Grupo Ripley S.A. - Perú (SUTRAGRISA), los días 14 y 15 de noviembre, por una solución inmediata a su pliego de reclamos: mejora de sus condiciones laborales, aumento salarial digno y cese a la vulneración de sus derechos. En Lima, la protesta inició con una concentración frente a la Embajada de Chile, mientras que en Chiclayo, Chimbote, Huancayo, Ica y Arequipa, los trabajadores se movilizaron con firmeza y convicción por las principales calles.La CGTP saluda la lucha de los trabajadores de Ripley, quienes vienen demostrando una férrea unidad en la lucha por mejores condiciones laborales, al mismo tiempo demanda al Grupo Ripley solventar las demandas de los trabajadores y resolver la negociación colectiva en el corto plazo.  ¡Lázaro Calderón, solución al pliego ya!#AlertaSindical #sutragrisa #cgtp Sindicato Ripley PERÚ - Sutragrisa Renace",https://www.facebook.com/1669558299938115/posts/890140243211683,Photo,117,74,31,12
168,2024-11-16 23:19:29,La Última,#LaUltima REPORTAN GOTERAS EN CENTRO COMERCIAL REAL PLAZA DE CUSCO,https://www.facebook.com/112620832751850/posts/865057232499658,Photo,278,245,16,17
169,2024-11-20 14:21:55,ABCNorte,"#ABCNorte#Chiclayo: Vándalos lanzan bomba molotov contra efectivos policiales y detienen  a quinceUn grupo de vándalos del equipo de Alianza Lima, sede de Chiclayo, se enfrentó a la Policía e incluso les lanzaron una bomba molotov dejando daños a un patrullero de la Comisaría PNP del Norte.Fuentes oficiales detallan que moradores del pueblo joven Ricardo Palma de Chiclayo, a la altura del centro comercial Mall Aventura, reportaron que un grupo de barristas de Alianza Lima venía realizando disturbios.Ante la emergencia presentada personal policial acudió hasta el lugar, donde encontraron a un gran número de sujetos que estaba generando zozobra en las calles.Al notar la presencia policial, los vándalos en lugar de retirarse optaron por enfrentarse, realizando disparos y lanzando bombas molotov a los agentes para que se retiren de la zona tomada por los maleantes.Esta acción tuvo como respuesta que el personal policial se defendiera, pues una de las bombas molotov y piedras que les lanzaron los sujetos alcanzó el parabrisa de un vehículo policial de placa de rodaje EPG-798 de la Comisaría del Norte.Los efectivos solicitaron ayuda a sus colegas, debido a que los barristas no los dejaban de atacar.Hasta el lugar llegó un contingente que en contados minutos redujo a 15 desadaptados, quienes fueron trasladados a la dependencia policial de la jurisdicción para continuar las investigaciones. , también se  hizo de conocimiento al representante del Ministerio Público para que determine la situación legal de estos sujetos.#ABCNorte",https://www.facebook.com/111344378230880/posts/561013486683301,Photo,145,109,19,17
170,2024-11-21 19:18:41,Chiclayo Honesto,"LADRÓN ROBA EN JOYERIA DEL MALL AVENTURALa tienda Pisfil & Co, situada en el Mall Aventura, fue víctima de un presunto delito contra el patrimonio: el hurto de joyas valoradas en S/1,175.00 soles.Una trabajadora se dio cuenta, mientras limpiaba, que faltaban las joyas y cinco puñeras de plata en el exhibidor. Al consultar a los dueños de la joyería si habían movido el exhibidor, negaron haberlo hecho y, al revisar las cámaras, observaron que una persona había introducido su brazo por encima de la vitrina y había tomado un exhibidor con las joyas, marchándose luego del lugar. Es importante señalar que los precios de las joyas son: una puñera gruesa de plata valorizada en S/. 319.00 soles, una puñera regulable de infinito de plata valorizada en S/. 229.00 soles, una puñera de donas de plata valorizada en S/. 219.00 soles, una puñera grande de plata valorizada en S/. 209.00 soles y una puñera mediana de plata valorizada en S/. 199.00 soles. La policía está analizando las imágenes para identificar al individuo que sustrajo estas joyas y localizar su paradero.",https://www.facebook.com/391801974635047/posts/888271370138372,Other,1269,972,233,64
171,2024-11-22 15:14:54,Del Chira Noticias,"Dos niñas se quedaron sin su padre¡NO PUDO MAS! FALLECIÓ MOTOTAXISTA QUE FUE BALEADO EN SULLANA Una dolorosa y triste noticia para la familia del joven padre mototaxista, que fue baleado para robarle su mototaxi a inmediaciones de las canchas deportivas a espaldas de Sodimac en #Sullana Gean Pierre Pacherrez Zapata de 22 años de edad, recibió  dos impactos de bala, uno en la cabeza y el otro en uno de sus hombros, el pasado martes 19 de noviembre, por un sujeto que se hizo pasar como pasajero.Dos niñas se quedaron sin su padre.¡Descansa en paz!",https://www.facebook.com/528788090480528/posts/956447503175228,Photo,1235,967,201,67
172,2024-11-22 18:30:03,Ventanilla TV,"Alertan que fresas del Callao y Lima tienen pesticidas hasta 13 veces por encima de lo permitidoLas fresas de mercados del Callao y Lima contienen pesticidas en niveles superiores a los permitidos, según advirtió Jaime Delgado Segarra, abogado especializado en defensa del consumidor. Delgado, en colaboración con el laboratorio internacional Mériux Nutrisciences, recolectó muestras de fresas en cinco mercados de estas regiones. Los análisis revelaron que las frutas presentan altas concentraciones de pesticidas que exceden los límites aceptables establecidos en Perú.Las muestras se obtuvieron en los mercados Minka (Callao), Lobatón (Lince), Mayorista de Frutas (San Luis), Mercado Magdalena (Magdalena del Mar) y San José (Jesús María).. Según el informe, los análisis realizados por el laboratorio, confirmaron que las fresas contienen multiresiduos de pesticidas, lo cual podría representar un riesgo para la salud de los consumidores.El abogado Delgado Segura indicó que las fresas que se venden en los mercados del Callao y Lima superan hasta 13 veces los Límites Máximos de Residuos (LMR) de pesticidas.",https://www.facebook.com/642416749240223/posts/979398007547558,Photo,388,281,78,29
173,2024-11-26 15:07:21,RPP Noticias,"Dejan granada de guerra frente a una notaría en San Juan de Miraflores, a una cuadra del Mall del Sur",https://www.facebook.com/32813056753/posts/624514713237926,Link,122,89,7,26
174,2024-11-27 13:18:08,Ventanilla TV,"Accidente vehicular frente a Plaza Vea de Ventanilla deja un heridoHace unos minutos ocurrió un accidente vehicular frente al centro comercial Plaza Vea del distrito de Ventanilla, cerca al paradero Calle 1. Dos mototaxis impactaron, provocando que el conductor de uno de las unidades saliera despedido. La víctima fue llevada al Hospital de Ventanilla. El otro chofer se habría dado a la fuga. ¿Has sido testigo de un hecho similar? Envíanos tus denuncias y reportes a nuestra central de Noticias Alerta VTV 976561554",https://www.facebook.com/642416749240223/posts/982722460548446,Photo,296,238,20,38
175,2024-11-28 15:26:32,RADIO VICTORIA,#RadioVictoria   'Marcas' roban S/ 20 mil a mujer que retiro de banco Interbank en el mall Aventura Plaza en Arequipa.,https://www.facebook.com/269602826904327/posts/576442671808965,Status,144,105,15,24
176,2024-11-30 02:06:53,BCA TV,"AS3SINÄN A COLECTIVERO QUE SE DIRIGÍA A BARRANCAUn trágico hecho ocurrió en Puente Piedra, distrito que permanece en estado de emergencia por el aumento de la delincuencia. Un colectivero que esperaba pasajeros en la Panamericana Norte fue asesinado a plena luz del día, a pocos metros de un club de diversión familiar.  Según testigos, dos sicarios subieron al vehículo como falsos pasajeros en Plaza Norte y, tras una balacera, acabaron con la vida del conductor.  La Policía Nacional del Perú (PNP) Logró detener a los implicados luego de una intensa persecución. Sorprendentemente, se confirmó que los detenidos son dos menores de edad de 13 y 14 años, quienes ahora se encuentran bajo custodia en la Comisaría de Puente Piedra para las investigaciones correspondientes.  Este lamentable suceso vuelve a poner en evidencia la inseguridad que afecta a nuestra sociedad, incluso en zonas declaradas en emergencia.",https://www.facebook.com/209974742474570/posts/1117383453725374,Photo,153,127,21,5
177,2024-11-30 22:15:31,Radio Viru Star,"#QueNoticias | Logran captar momentos precisos en los que dos delincuentes en una moto lineal escapan, y se escucha claramente el disparo que terminó hiriendo a una empresaria cerca del Mall Plaza de Trujillo. Los delincuentes lograron llevarse 50 mil soles. También se observa a un policía de civil que intentó atraparlos.¡QUE NOTICIA!RadioViruStar: 94.5 F.MViruStarTV: canal 8   Telecable Premium y señal digital 2.5      Fonodenuncias: 929 931 948Publicidad: 955 750 989https://www.virustar.com.pehttps://www.tiktok.com/@radiovirustaroficial",https://www.facebook.com/201288320002647/posts/1028903549251065,Native Video,165,137,21,7
178,2024-12-01 17:40:31,Flash Callao,"MALL PLAZA BELLAVISTA CERRADO  TOMAR LAS PRECAUCIONES,",https://www.facebook.com/110136917012417/posts/579681571279372,Photo,446,408,8,30
179,2024-12-03 22:12:52,Ozono Televisión,"Fiscalía prohibió al Mall Plaza la venta de cerca de 400 juguetes con alerta de consumo por riesgos a la saludSe realizó operativo contra la salud pública en dos locales del centro comercial de Trujillo.La Primera Fiscalía Provincial de Prevención del Delito de Trujillo inmovilizó la venta de al menos 400 juguetes dos locales del centro comercial Mall Plaza de nuestra ciudad, durante un operativo contra la salud pública y el uso de productos tóxicos o peligrosos.La fiscal provincial Leyden Beatriz Alvarado Olaya intervino en los locales ""R"" y "" T"" teniendo como resultado un total de aproximadamente 393 productos de juguetes, que estaban en anaqueles y correspondían a una alerta de consumo por riesgos a la salud; en especial los juguetes con nombres ""Make it Mini Food"" y "" Make it Mini Lifestyle"".https://ozonotv.com/fiscalia-prohibio-al-mall-plaza-la-venta-de-cerca-de-400-juguetes-con-alerta-de-consumo-por-riesgos-a-la-salud/",https://www.facebook.com/154872264544597/posts/974736841350597,Other,745,580,85,80
180,2024-12-05 14:32:25,Sullana Noticias,"#AhoraReportan incendio forestal en la ribera del río Chira,a inmediaciones del centro comercial Plaza Vea, en Sullana.",https://www.facebook.com/1058544630956987/posts/1147589734036472,Native Video,112,78,28,6
181,2024-12-08 00:19:40,Radio 1550,"#RadioMultiplataformaDigital1550LOCAL| La fiscal Yovana Suárez Matos fue destituida de su cargo por la Junta Nacional de Justicia tras intentar robar productos de primera necesidad en el supermercado Plaza Vea de Huancayo. El incidente ocurrió el 2 de diciembre de 2021, cuando la fiscal fue captada por cámaras de seguridad intentando llevarse mercadería utilizando un comprobante de compra anterior. A pesar de las alegaciones de manipulación de pruebas, la Junta consideró que las pruebas eran contundentes y que su conducta comprometió la confianza en el sistema de justicia. La destitución se hizo efectiva el 29 de noviembre de 2024.                                                          https://radio1550.com/#Huancayo  #PlazaVea #Junin #robodeproductos",https://www.facebook.com/137528902935618/posts/1215358590125904,Photo,217,149,48,20
182,2024-12-09 21:33:41,Ctc.pe,"ROBAN MÁS DE MEDIO MILLON DE SOLES A EMPRESA COMERCIAL ""PLAZA VEA"" DE AV. GARCILASO.Segun fuentes oficiales, sujetos armados y con un vehículo con placa clonada habían pernoctado un día antes del robo millonario.Además del dinero, se habrían llevado equipos tecnológicos, y el propio DVR de las cámaras de seguridad donde se registró todo el hecho culminando su acción la madrugada del día de hoy.Información en desarrollo",https://www.facebook.com/386421138894203/posts/1235992491394480,Other,610,443,114,53
183,2024-12-10 20:13:50,Chiclayo noticias,"#LAULTIMANIÑO SE SALVA DE SER 'TRAGADO' POR ESCALERA ELÉCTRICA GRACIAS A REACCIÓN DE SU PADREUn menor de edad se salvó se sufrir alguna lesión al atascarse una de sus zapatillas en  una de las escaleras eléctricas del centro comercial Jockey Plaza en Lima.Según testigos, la inmediata reacción del padre fue determinante, pues al ver la situación de su hijo, rápidamente le retiro la zapatilla para luego llevarlo a recibir tratamiento médico.",https://www.facebook.com/252440238977497/posts/924724039839203,Native Video,761,549,168,44
184,2024-12-13 23:49:24,En Directo,"[[]] #LOÚLTIMO | #Iquitos |De #Ripley, ciudadano reporta supuesta alteración al orden público cuando en realidad se trataba de vecinos del barrio jugando vóley, hasta el lugar llegaron efectivos de la Comisaría 9 de Octubre para constatar los hechos. Según se informó, que un vecino del barrio sería un efectivo PNP terna y supuestamente no le agrada los gritos de sus vecinos cuando practican deporte durante las tardes.Así debería acudir la #PNP cuando hay peleas entre los pandilleros que se hacen llamar barras bravas.",https://www.facebook.com/202879153072460/posts/1119361106865980,Photo,214,179,16,19
185,2024-12-16 18:41:53,En Directo,"[[]] #LOÚLTIMO | #Iquitos |Mujer no habría soportado ver a su expareja rehaciendo su vida y se fue de golp3s.Salió de paseo con su familia al Centro comercial de Iquitos (Mall Aventura) pero no imaginó que sería víctim4 de una agr3sión físic4 por parte de una mujer que según se reveló se trataría de la expareja de su conviviente con quien habría dejado toda relación, pese a todo la agr3sora agarró de los cabellos a su pareja actual.Lo más indignante fue que la iracunda mujer sin ningún remordimiento 4gr3dió a la mujer delante de su pequeño hijo.Ni el personal de seguridad del centro comercial pudo separarlas.",https://www.facebook.com/202879153072460/posts/1121478713320886,Photo,238,198,12,28
